Iout_real,SOC,Uout_real,K_0 (const),Uout_real – K_0,U_out_mean (const),Uout_real – U_out_mean (x),U_out_variance (const),standard deviation (const),normal distribution,,,,,,,for R_k,
-0.01,13.4652444444445,50.01,42.759,7.251,6.420024,0.830975999999998,1.483424,1.21795894840508,0.000009,,,,,,,,
0,13.4652444444445,50.01,42.759,7.251,6.420024,0.830975999999998,1.483424,1.21795894840508,0.000009,,,,,,,,
0,13.4652444444445,50.01,42.759,7.251,6.420024,0.830975999999998,1.483424,1.21795894840508,0.000009,,,,,,,,
0,13.4652444444445,50.01,42.759,7.251,6.420024,0.830975999999998,1.483424,1.21795894840508,0.000009,,,,,,,,
0,13.4652444444445,50.01,42.759,7.251,6.420024,0.830975999999998,1.483424,1.21795894840508,0.000009,,,,,,,,
0,13.4652444444445,50.01,42.759,7.251,6.420024,0.830975999999998,1.483424,1.21795894840508,0.000009,,,,,,,,
0,13.4652444444445,50.03,42.759,7.271,6.420024,0.850976000000001,1.483424,1.21795894840508,0.000009,,,,,,,,
0,13.4652444444445,50.03,42.759,7.271,6.420024,0.850976000000001,1.483424,1.21795894840508,0.000009,,,,,,,,
0,13.4652444444445,50.03,42.759,7.271,6.420024,0.850976000000001,1.483424,1.21795894840508,0.000009,,,,,,,,
0,13.4652444444445,50.03,42.759,7.271,6.420024,0.850976000000001,1.483424,1.21795894840508,0.000009,,,,,,,,
0,13.4652444444445,50.03,42.759,7.271,6.420024,0.850976000000001,1.483424,1.21795894840508,0.000009,,,,,,,,
0,13.4652444444445,50.01,42.759,7.251,6.420024,0.830975999999998,1.483424,1.21795894840508,0.000009,,,,,,,,
-0.01,13.4652416666667,50,42.759,7.241,6.420024,0.820976,1.483424,1.21795894840508,0.000008,,,,,,,,
0,13.4652416666667,50.03,42.759,7.271,6.420024,0.850976000000001,1.483424,1.21795894840508,0.000009,,,,,,,,
0,13.4652416666667,50.03,42.759,7.271,6.420024,0.850976000000001,1.483424,1.21795894840508,0.000009,,,,,,,,
0,13.4652416666667,50.03,42.759,7.271,6.420024,0.850976000000001,1.483424,1.21795894840508,0.000009,,,,,,,,
0,13.4652416666667,50.04,42.759,7.281,6.420024,0.860975999999999,1.483424,1.21795894840508,0.000010,,,,,,,,
0,13.4652416666667,50.03,42.759,7.271,6.420024,0.850976000000001,1.483424,1.21795894840508,0.000009,,,,,,,,
0.01,13.4652444444445,50.05,42.759,7.291,6.420024,0.870975999999997,1.483424,1.21795894840508,0.000010,,,,,,,,
0,13.4652444444445,50.04,42.759,7.281,6.420024,0.860975999999999,1.483424,1.21795894840508,0.000010,,,,,,,,
0,13.4652444444445,50.03,42.759,7.271,6.420024,0.850976000000001,1.483424,1.21795894840508,0.000009,,,,,,,,
0.01,13.4652472222223,50.07,42.759,7.311,6.420024,0.890976,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652472222223,50.03,42.759,7.271,6.420024,0.850976000000001,1.483424,1.21795894840508,0.000009,,,,,,,,
0,13.4652472222223,50.03,42.759,7.271,6.420024,0.850976000000001,1.483424,1.21795894840508,0.000009,,,,,,,,
0,13.4652472222223,50.04,42.759,7.281,6.420024,0.860975999999999,1.483424,1.21795894840508,0.000010,,,,,,,,
-0.01,13.4652444444445,50.02,42.759,7.261,6.420024,0.840976000000003,1.483424,1.21795894840508,0.000009,,,,,,,,
0,13.4652444444445,50.07,42.759,7.311,6.420024,0.890976,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652444444445,50.04,42.759,7.281,6.420024,0.860975999999999,1.483424,1.21795894840508,0.000010,,,,,,,,
-0.01,13.4652416666667,50.04,42.759,7.281,6.420024,0.860975999999999,1.483424,1.21795894840508,0.000010,,,,,,,,
0,13.4652416666667,50.04,42.759,7.281,6.420024,0.860975999999999,1.483424,1.21795894840508,0.000010,,,,,,,,
0,13.4652416666667,50.04,42.759,7.281,6.420024,0.860975999999999,1.483424,1.21795894840508,0.000010,,,,,,,,
0,13.4652416666667,50.04,42.759,7.281,6.420024,0.860975999999999,1.483424,1.21795894840508,0.000010,,,,,,,,
0.01,13.4652444444445,50.07,42.759,7.311,6.420024,0.890976,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652444444445,50.04,42.759,7.281,6.420024,0.860975999999999,1.483424,1.21795894840508,0.000010,,,,,,,,
0.01,13.4652472222223,50.07,42.759,7.311,6.420024,0.890976,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652472222223,50.04,42.759,7.281,6.420024,0.860975999999999,1.483424,1.21795894840508,0.000010,,,,,,,,
0,13.4652472222223,50.04,42.759,7.281,6.420024,0.860975999999999,1.483424,1.21795894840508,0.000010,,,,,,,,
-0.01,13.4652444444445,50.04,42.759,7.281,6.420024,0.860975999999999,1.483424,1.21795894840508,0.000010,,,,,,,,
0.01,13.4652472222223,50.08,42.759,7.321,6.420024,0.900975999999998,1.483424,1.21795894840508,0.000011,,,,,,,,
0.01,13.4652500000001,50.08,42.759,7.321,6.420024,0.900975999999998,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652500000001,50.04,42.759,7.281,6.420024,0.860975999999999,1.483424,1.21795894840508,0.000010,,,,,,,,
0.01,13.4652527777778,50.08,42.759,7.321,6.420024,0.900975999999998,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652527777778,50.06,42.759,7.301,6.420024,0.880976000000002,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652527777778,50.04,42.759,7.281,6.420024,0.860975999999999,1.483424,1.21795894840508,0.000010,,,,,,,,
0,13.4652527777778,50.08,42.759,7.321,6.420024,0.900975999999998,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652527777778,50.08,42.759,7.321,6.420024,0.900975999999998,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652527777778,50.04,42.759,7.281,6.420024,0.860975999999999,1.483424,1.21795894840508,0.000010,,,,,,,,
0.01,13.4652555555556,50.08,42.759,7.321,6.420024,0.900975999999998,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652555555556,50.06,42.759,7.301,6.420024,0.880976000000002,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652555555556,50.06,42.759,7.301,6.420024,0.880976000000002,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652555555556,50.04,42.759,7.281,6.420024,0.860975999999999,1.483424,1.21795894840508,0.000010,,,,,,,,
0,13.4652555555556,50.06,42.759,7.301,6.420024,0.880976000000002,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652555555556,50.06,42.759,7.301,6.420024,0.880976000000002,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652555555556,50.06,42.759,7.301,6.420024,0.880976000000002,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652555555556,50.04,42.759,7.281,6.420024,0.860975999999999,1.483424,1.21795894840508,0.000010,,,,,,,,
0,13.4652555555556,50.06,42.759,7.301,6.420024,0.880976000000002,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652555555556,50.08,42.759,7.321,6.420024,0.900975999999998,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652555555556,50.06,42.759,7.301,6.420024,0.880976000000002,1.483424,1.21795894840508,0.000011,,,,,,,,
-0.01,13.4652527777778,50.03,42.759,7.271,6.420024,0.850976000000001,1.483424,1.21795894840508,0.000009,,,,,,,,
0,13.4652527777778,50.07,42.759,7.311,6.420024,0.890976,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652527777778,50.06,42.759,7.301,6.420024,0.880976000000002,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652527777778,50.06,42.759,7.301,6.420024,0.880976000000002,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652527777778,50.06,42.759,7.301,6.420024,0.880976000000002,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652527777778,50.06,42.759,7.301,6.420024,0.880976000000002,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652527777778,50.06,42.759,7.301,6.420024,0.880976000000002,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652527777778,50.06,42.759,7.301,6.420024,0.880976000000002,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652527777778,50.07,42.759,7.311,6.420024,0.890976,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652527777778,50.07,42.759,7.311,6.420024,0.890976,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652527777778,50.06,42.759,7.301,6.420024,0.880976000000002,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652527777778,50.07,42.759,7.311,6.420024,0.890976,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652527777778,50.06,42.759,7.301,6.420024,0.880976000000002,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652527777778,50.06,42.759,7.301,6.420024,0.880976000000002,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652527777778,50.06,42.759,7.301,6.420024,0.880976000000002,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652527777778,50.07,42.759,7.311,6.420024,0.890976,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652527777778,50.09,42.759,7.331,6.420024,0.910976000000003,1.483424,1.21795894840508,0.000012,,,,,,,,
-0.01,13.4652500000001,50.07,42.759,7.311,6.420024,0.890976,1.483424,1.21795894840508,0.000011,,,,,,,,
-0.01,13.4652472222223,50.07,42.759,7.311,6.420024,0.890976,1.483424,1.21795894840508,0.000011,,,,,,,,
-0.01,13.4652444444445,50.07,42.759,7.311,6.420024,0.890976,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652444444445,50.07,42.759,7.311,6.420024,0.890976,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652444444445,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652444444445,50.07,42.759,7.311,6.420024,0.890976,1.483424,1.21795894840508,0.000011,,,,,,,,
0.01,13.4652472222223,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652472222223,50.07,42.759,7.311,6.420024,0.890976,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652472222223,50.07,42.759,7.311,6.420024,0.890976,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652472222223,50.07,42.759,7.311,6.420024,0.890976,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652472222223,50.07,42.759,7.311,6.420024,0.890976,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652472222223,50.07,42.759,7.311,6.420024,0.890976,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652472222223,50.07,42.759,7.311,6.420024,0.890976,1.483424,1.21795894840508,0.000011,,,,,,,,
-0.01,13.4652444444445,50.05,42.759,7.291,6.420024,0.870975999999997,1.483424,1.21795894840508,0.000010,,,,,,,,
-0.01,13.4652416666667,50.06,42.759,7.301,6.420024,0.880976000000002,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652416666667,50.07,42.759,7.311,6.420024,0.890976,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652416666667,50.09,42.759,7.331,6.420024,0.910976000000003,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652416666667,50.07,42.759,7.311,6.420024,0.890976,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652416666667,50.07,42.759,7.311,6.420024,0.890976,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652416666667,50.09,42.759,7.331,6.420024,0.910976000000003,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652416666667,50.07,42.759,7.311,6.420024,0.890976,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652416666667,50.07,42.759,7.311,6.420024,0.890976,1.483424,1.21795894840508,0.000011,,,,,,,,
0.01,13.4652444444445,50.11,42.759,7.351,6.420024,0.930975999999999,1.483424,1.21795894840508,0.000013,,,,,,,,
0,13.4652444444445,50.07,42.759,7.311,6.420024,0.890976,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652444444445,50.07,42.759,7.311,6.420024,0.890976,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652444444445,50.07,42.759,7.311,6.420024,0.890976,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652444444445,50.07,42.759,7.311,6.420024,0.890976,1.483424,1.21795894840508,0.000011,,,,,,,,
0.01,13.4652472222223,50.11,42.759,7.351,6.420024,0.930975999999999,1.483424,1.21795894840508,0.000013,,,,,,,,
0,13.4652472222223,50.09,42.759,7.331,6.420024,0.910976000000003,1.483424,1.21795894840508,0.000012,,,,,,,,
0.01,13.4652500000001,50.11,42.759,7.351,6.420024,0.930975999999999,1.483424,1.21795894840508,0.000013,,,,,,,,
0,13.4652500000001,50.09,42.759,7.331,6.420024,0.910976000000003,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652500000001,50.09,42.759,7.331,6.420024,0.910976000000003,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652500000001,50.09,42.759,7.331,6.420024,0.910976000000003,1.483424,1.21795894840508,0.000012,,,,,,,,
0.01,13.4652527777778,50.11,42.759,7.351,6.420024,0.930975999999999,1.483424,1.21795894840508,0.000013,,,,,,,,
0,13.4652527777778,50.09,42.759,7.331,6.420024,0.910976000000003,1.483424,1.21795894840508,0.000012,,,,,,,,
0.01,13.4652555555556,50.11,42.759,7.351,6.420024,0.930975999999999,1.483424,1.21795894840508,0.000013,,,,,,,,
0,13.4652555555556,50.07,42.759,7.311,6.420024,0.890976,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652555555556,50.09,42.759,7.331,6.420024,0.910976000000003,1.483424,1.21795894840508,0.000012,,,,,,,,
0.01,13.4652583333334,50.11,42.759,7.351,6.420024,0.930975999999999,1.483424,1.21795894840508,0.000013,,,,,,,,
0,13.4652583333334,50.09,42.759,7.331,6.420024,0.910976000000003,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652583333334,50.09,42.759,7.331,6.420024,0.910976000000003,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652583333334,50.09,42.759,7.331,6.420024,0.910976000000003,1.483424,1.21795894840508,0.000012,,,,,,,,
-0.01,13.4652555555556,50.06,42.759,7.301,6.420024,0.880976000000002,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652555555556,50.09,42.759,7.331,6.420024,0.910976000000003,1.483424,1.21795894840508,0.000012,,,,,,,,
0.01,13.4652583333334,50.11,42.759,7.351,6.420024,0.930975999999999,1.483424,1.21795894840508,0.000013,,,,,,,,
0,13.4652583333334,50.09,42.759,7.331,6.420024,0.910976000000003,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652583333334,50.09,42.759,7.331,6.420024,0.910976000000003,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652583333334,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652583333334,50.09,42.759,7.331,6.420024,0.910976000000003,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652583333334,50.09,42.759,7.331,6.420024,0.910976000000003,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652583333334,50.09,42.759,7.331,6.420024,0.910976000000003,1.483424,1.21795894840508,0.000012,,,,,,,,
-0.01,13.4652555555556,50.08,42.759,7.321,6.420024,0.900975999999998,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652555555556,50.09,42.759,7.331,6.420024,0.910976000000003,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652555555556,50.09,42.759,7.331,6.420024,0.910976000000003,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652555555556,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652555555556,50.09,42.759,7.331,6.420024,0.910976000000003,1.483424,1.21795894840508,0.000012,,,,,,,,
0.01,13.4652583333334,50.11,42.759,7.351,6.420024,0.930975999999999,1.483424,1.21795894840508,0.000013,,,,,,,,
0,13.4652583333334,50.09,42.759,7.331,6.420024,0.910976000000003,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652583333334,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652583333334,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652583333334,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652583333334,50.09,42.759,7.331,6.420024,0.910976000000003,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652583333334,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652583333334,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0.01,13.4652611111112,50.13,42.759,7.371,6.420024,0.950976000000003,1.483424,1.21795894840508,0.000014,,,,,,,,
0.01,13.465263888889,50.13,42.759,7.371,6.420024,0.950976000000003,1.483424,1.21795894840508,0.000014,,,,,,,,
0,13.465263888889,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.465263888889,50.09,42.759,7.331,6.420024,0.910976000000003,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.465263888889,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0.01,13.4652666666667,50.13,42.759,7.371,6.420024,0.950976000000003,1.483424,1.21795894840508,0.000014,,,,,,,,
0,13.4652666666667,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652666666667,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652666666667,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652666666667,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652666666667,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0.01,13.4652694444445,50.13,42.759,7.371,6.420024,0.950976000000003,1.483424,1.21795894840508,0.000014,,,,,,,,
-0.01,13.4652666666667,50.08,42.759,7.321,6.420024,0.900975999999998,1.483424,1.21795894840508,0.000011,,,,,,,,
-0.01,13.465263888889,50.12,42.759,7.361,6.420024,0.940975999999997,1.483424,1.21795894840508,0.000013,,,,,,,,
-0.01,13.4652611111112,50.08,42.759,7.321,6.420024,0.900975999999998,1.483424,1.21795894840508,0.000011,,,,,,,,
0,13.4652611111112,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652611111112,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652611111112,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652611111112,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652611111112,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652611111112,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652611111112,50.12,42.759,7.361,6.420024,0.940975999999997,1.483424,1.21795894840508,0.000013,,,,,,,,
0,13.4652611111112,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652611111112,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652611111112,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652611111112,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652611111112,50.12,42.759,7.361,6.420024,0.940975999999997,1.483424,1.21795894840508,0.000013,,,,,,,,
0,13.4652611111112,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0.01,13.465263888889,50.13,42.759,7.371,6.420024,0.950976000000003,1.483424,1.21795894840508,0.000014,,,,,,,,
0,13.465263888889,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.465263888889,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.465263888889,50.14,42.759,7.381,6.420024,0.960976000000001,1.483424,1.21795894840508,0.000014,,,,,,,,
-0.01,13.4652611111112,50.12,42.759,7.361,6.420024,0.940975999999997,1.483424,1.21795894840508,0.000013,,,,,,,,
0,13.4652611111112,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652611111112,50.12,42.759,7.361,6.420024,0.940975999999997,1.483424,1.21795894840508,0.000013,,,,,,,,
-0.01,13.4652583333334,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652583333334,50.12,42.759,7.361,6.420024,0.940975999999997,1.483424,1.21795894840508,0.000013,,,,,,,,
-0.01,13.4652555555556,50.12,42.759,7.361,6.420024,0.940975999999997,1.483424,1.21795894840508,0.000013,,,,,,,,
0,13.4652555555556,50.12,42.759,7.361,6.420024,0.940975999999997,1.483424,1.21795894840508,0.000013,,,,,,,,
-0.01,13.4652527777778,50.1,42.759,7.341,6.420024,0.920976000000001,1.483424,1.21795894840508,0.000012,,,,,,,,
0,13.4652527777778,50.12,42.759,7.361,6.420024,0.940975999999997,1.483424,1.21795894840508,0.000013,,,,,,,,
0,13.4652527777778,50.12,42.759,7.361,6.420024,0.940975999999997,1.483424,1.21795894840508,0.000013,,,,,,,,
0,13.4652527777778,50.12,42.759,7.361,6.420024,0.940975999999997,1.483424,1.21795894840508,0.000013,,,,,,,,
0,13.4652527777778,50.12,42.759,7.361,6.420024,0.940975999999997,1.483424,1.21795894840508,0.000013,,,,,,,,
0,13.4652527777778,50.12,42.759,7.361,6.420024,0.940975999999997,1.483424,1.21795894840508,0.000013,,,,,,,,
0,13.4652527777778,50.12,42.759,7.361,6.420024,0.940975999999997,1.483424,1.21795894840508,0.000013,,,,,,,,
-0.01,13.4652500000001,50.12,42.759,7.361,6.420024,0.940975999999997,1.483424,1.21795894840508,0.000013,,,,,,,,
0,13.4652500000001,50.12,42.759,7.361,6.420024,0.940975999999997,1.483424,1.21795894840508,0.000013,,,,,,,,
-0.01,13.4652472222223,50.12,42.759,7.361,6.420024,0.940975999999997,1.483424,1.21795894840508,0.000013,,,,,,,,
-0.01,13.4652444444445,50.12,42.759,7.361,6.420024,0.940975999999997,1.483424,1.21795894840508,0.000013,,,,,,,,
-0.01,13.4652416666667,50.12,42.759,7.361,6.420024,0.940975999999997,1.483424,1.21795894840508,0.000013,,,,,,,,
0,13.4652416666667,50.12,42.759,7.361,6.420024,0.940975999999997,1.483424,1.21795894840508,0.000013,,,,,,,,
0,13.4652416666667,50.12,42.759,7.361,6.420024,0.940975999999997,1.483424,1.21795894840508,0.000013,,,,,,,,
0,13.4652416666667,50.12,42.759,7.361,6.420024,0.940975999999997,1.483424,1.21795894840508,0.000013,,,,,,,,
0,13.4652416666667,50.12,42.759,7.361,6.420024,0.940975999999997,1.483424,1.21795894840508,0.000013,,,,,,,,
-0.01,13.465238888889,50.12,42.759,7.361,6.420024,0.940975999999997,1.483424,1.21795894840508,0.000013,,,,,,,,
0,13.465238888889,50.12,42.759,7.361,6.420024,0.940975999999997,1.483424,1.21795894840508,0.000013,,,,,,,,
